user_id,created_at,country,plan_type,user_age,post_id,post_category,post_created_at,votes_received,user_total_posts,days_since_signup,device_type
U00435,2024-08-26T10:46:26,CL,free,22.0,P0001827,education,2024-09-25T00:54:41,2,3,30,mobile
U01299,2025-06-07T16:46:37,PE, free ,,P0005549,gaming,2025-06-12T05:11:38,8,1,5,web
U00137,2024-03-12T19:58:23,BR,Free,32.0,P0000594,science,2024-05-19T21:53:12,7,22,68,web
U00655,2025-07-24T09:51:00,BR,FREE,30.0,P0002726,SPORTS,2025-09-03T15:08:00,3,11,41,web
U00960,2024-02-07T03:38:16,PE,free,34.0,P0004138,science,2024-02-10T16:31:54,1,3,3,mobile
U00131,2025-09-06T10:17:00,ES,FREE,,P0000561, science ,2025-12-12T14:22:37,8,12,97,mobile
U01696,2025-09-16T00:46:22,AR,FREE,17.0,P0007290,sciense,2025-10-15T06:33:44,4,3,29,web
U01535,2024-03-12T04:45:20,US,FreE,17.0,P0006568,sports,2024-05-21T15:25:04,5,15,70,mobile
U00063,2025-02-22T11:22:25,US,enterprise,34.0,P0000244,TECH,2025-03-16T00:06:46,3,2,22,mobile
U01270,2024-02-15T01:03:40,PY,free,,P0005436,tech,2024-02-22T06:36:04,9,3,7,desktop
U01026,2024-04-07T10:07:56,AR,free,22.0,P0004438,tech,2024-04-22T03:28:34,8,5,15,desktop
U01642,2025-04-07T21:54:18,CO,free,19.0,P0007074,trvael,2025-04-10T22:36:15,13,7,3,web
U00096,2024-10-11T00:05:59,PY,enterprise,16.0,P0000406,gaming,2024-12-03T09:40:49,22,14,53,web
U00331,2024-05-19T15:34:36,AR,free,16.0,P0001443,education,2024-05-21T05:32:55,7,8,2,mobile
U00067,2024-08-28T05:35:04,CL,free,,P0000262,SPORTS,2024-08-31T11:05:44,7,1,3,mobile
U01585,2024-03-12T07:46:01,CL,pro,25.0,P0006793,TECH,2024-05-09T05:12:58,4,16,58,web
U01949,2025-06-30T12:36:32,BR,pro,18.0,P0008356,music,2025-09-21T16:19:30,4,8,83,mobile
U00390,2024-10-27T11:32:39,CL,free,32.0,P0001690,science,2024-10-31T21:09:09,3,3,4,web
U00399,2025-01-22T23:30:31,AR,free,28.0,P0001726,sports,2025-03-17T00:14:15,6,6,54,mobile
U01771,2025-08-17T21:19:03,US,free,35.0,P0007591,sports,2025-09-28T03:53:12,1,21,42,mobile
U01158,2025-07-04T23:34:27,AR,free,23.0,P0004931,tech,2025-08-21T21:45:30,0,25,48,web
U01392,2025-04-09T18:27:58,MX,free,19.0,P0005963,life,2025-07-14T12:24:50,7,12,96,mobile
U00595,2025-01-17T08:42:04,US,free,,P0002497,Tech,2025-01-29T16:00:08,0,5,12,mobile
U01423,2025-10-22T14:40:30,AR,free,27.0,P0006107,gaming,2025-12-29T11:33:45,9,12,68,mobile
U01472,2025-05-27T04:29:54,US,pro,,P0006276,MUSIC,2025-06-13T22:50:18,8,13,17,web
U00087,2024-01-08T12:18:18,ES,free,23.0,P0000341,musc,2024-02-08T14:46:03,2,39,31,mobile
U01625,2025-03-07T13:28:05,MX,free,32.0,P0006991,life,2025-04-23T03:37:14,2,8,47,mobile
U00366,2025-03-26T11:56:06,MX,pro,40.0,P0001602,travel,2025-03-29T05:22:35,8,6,3,web
U01355,2025-05-08T15:22:41,CL, pro ,35.0,P0005783,sports,2025-05-20T19:09:38,4,1,12,web
U01064,2024-09-14T22:40:23,CL, free ,36.0,P0004577,science,2024-10-25T02:42:04,6,2,41,web
U00862,2024-11-05T14:35:18,ES,free,34.0,P0003726,tech,2024-11-18T17:06:50,3,6,13,web
U00615,2025-11-29T14:02:05,US,free,21.0,P0002557,tech,2025-12-01T22:39:26,2,1,2,web
U00664,2024-08-25T09:03:53,UY,enterprise,21.0,P0002786,sports,2024-11-20T08:44:48,11,13,87,web
U00345,2024-10-22T12:04:12,MX,enterprise,18.0,P0001524,gaming,2024-11-19T23:34:40,3,15,28,mobile
U01614,2024-12-19T21:30:15,US,free,16.0,P0006946,gaming,2024-12-28T11:44:11,2,3,9,web
U00673,2024-08-05T15:22:19,ES,free,,P0002832,life,2024-08-15T10:54:14,4,8,10,mobile
U00234,2025-05-13T13:38:29,AR,FreE,25.0,P0001013,gaming,2025-05-29T03:11:26,9,4,16,web
U01535,2024-03-12T04:45:20,US,free,17.0,P0006572,sports,2024-06-03T10:53:27,1,15,83,mobile
U01759,2025-09-22T02:00:08,US,free,23.0,P0007525,health,2025-12-05T19:32:15,6,6,74,desktop
U00412,2025-11-30T22:13:00,PE,free,31.0,P0001767,sports,2025-12-12T05:42:06,7,5,12,mobile
U01055,2024-09-08T19:11:18,PE,free,31.0,P0004552,life,2024-09-25T02:54:19,4,3,17,mobile
U00932,2025-01-11T23:34:17,BR,pro,,P0004038,Sports,2025-04-15T18:59:23,4,18,94,web
U01495,2024-04-22T20:35:50,US,free,,P0006382,health,2024-05-27T20:55:07,3,11,35,web
U01714,2024-08-21T20:01:59,BR,free,,P0007354,health,2024-10-04T10:28:50,7,15,44,mobile
U01763,2024-12-02T12:42:25,BR,free,39.0,P0007548,gaming,2025-02-16T06:05:00,5,13,76,mobile
U01977,2025-07-25T06:36:47,AR,free,38.0,P0008460,life,2025-09-23T23:27:57,0,14,60,mobile
U00087,2024-01-08T12:18:18,ES,Free,23.0,P0000364,music,2024-06-28T07:25:02,21,39,172,desktop
U01250,2024-11-04T10:03:26,UY,free,28.0,P0005368,Gaming,2024-11-14T14:35:37,0,2,10,mobile
U00306,2025-09-12T11:25:14,AR,free,35.0,P0001360,music,2025-10-20T01:43:42,6,9,38,mobile
U01544,2024-04-11T04:28:16,AR,enterprise,16.0,P0006606,gaming,2024-04-15T00:53:44,11,2,4,mobile
U01934,2025-10-16T14:30:21,AR,free,,P0008282, tech ,2025-10-23T06:00:56,7,2,7,mobile
U01107,2024-01-25T18:23:54,AR,free,16.0,P0004726,education,2024-02-10T08:18:19,1,4,16,web
U01029,2024-05-19T07:46:19,US,free,16.0,P0004444,tech,2024-05-21T04:35:10,5,7,2,mobile
U01911,2025-01-02T09:59:41,PY,enterprise,32.0,P0008201,health,2025-04-05T16:22:11,6,4,90,web
U01962,2025-04-03T00:40:07,US,free,36.0,P0008400,travel,2025-04-05T12:52:13,5,1,2,web
U00618,2025-01-12T21:48:49,CL,free,32.0,P0002563,Science,2025-01-31T17:30:26,8,7,19,mobile
U01522,2024-09-22T07:06:50,US,free,16.0,P0006525,music,2024-10-11T03:47:10,2,2,19,mobile
U01968,2025-09-08T08:40:34,PY,free,32.0,P0008416,health,2025-10-29T18:53:26,9,7,51,web
U01292,2025-01-08T08:11:29,MX,free,30.0,P0005520,science,2025-01-27T23:35:30,1,4,19,web
U01970,2024-07-17T04:55:03,CO,free,34.0,P0008425,sports,2024-08-01T16:21:32,8,10,15,web
U00724,2024-06-15T20:49:28,PE,pro,,P0003084,tech,2024-07-23T14:05:22,6,9,38,web
U00697,2024-03-10T04:04:55,US,free,26.0,P0002960,finance,2024-05-02T04:48:03,12,13,53,desktop
U00506,2024-02-10T15:33:23,BR,free,28.0,P0002103,tehc,2024-02-11T15:44:58,0,5,1,web
U00145,2025-01-20T14:31:09,CO,free,16.0,P0000633,health,2025-01-22T23:57:16,12,6,2,web
U00594,2025-10-11T01:47:47,PY,free,,P0002494,FINANCE,2025-10-17T00:29:53,6,1,6,desktop
U00643,2025-04-23T04:20:06,US, free ,26.0,P0002666,finance,2025-08-28T22:47:01,5,4,127,desktop
U01577,2024-07-10T22:40:39,PY,PRO,25.0,P0006755,finance,2024-07-16T21:50:43,6,2,6,mobile
U01017,2025-08-05T02:53:23,BR,free,34.0,P0004407,life,2025-08-14T04:05:14,11,1,9,desktop
U01593,2024-02-29T18:06:57,BR,pro,16.0,P0006849,sports,2024-04-18T05:02:32,11,16,49,mobile
U01548,2024-01-16T20:11:14,PY,free,20.0,P0006626,life,2024-02-19T23:03:14,0,6,34,web
U00555,2024-01-13T11:42:41,US,free,36.0,P0002335,health,2024-03-15T17:51:22,23,17,62,web
U01799,2025-02-01T13:53:47,PY,free,33.0,P0007728,Tech,2025-05-08T05:15:24,7,10,96,web
U00832,2025-01-15T07:10:58,US,free,25.0,P0003620,tech,2025-01-16T01:31:10,5,8,1,web
U01302,2025-05-13T16:06:16,MX,pro,29.0,P0005562,education,2025-05-17T07:22:45,11,9,4,web
U00903,2025-03-29T08:11:54,BR,free,41.0,P0003884,sports,2025-04-11T09:16:55,12,4,13,web
U01489,2024-12-19T21:23:32,CO,free,40.0,P0006337,tehc,2025-01-08T13:30:12,7,8,20,mobile
U00971,2025-04-12T03:52:01,CL,FreE,26.0,P0004212,science,2025-04-17T22:31:42,17,3,5,mobile
U01941,2024-06-02T08:38:24,AR,free,30.0,P0008330,music,2024-06-24T03:23:43,10,6,22,web
U00342,2024-02-09T01:38:40,MX,free,,P0001495,science,2024-02-09T16:37:34,21,5,0,web
U00571,2025-10-19T03:50:18,ES,free,24.0,P0002402,life,2025-10-20T17:23:30,1,4,1,web
U00900,2024-01-19T22:08:07,BR,free,25.0,P0003875,TECH,2024-01-29T16:55:39,8,3,10,mobile
U00278,2025-02-06T12:25:28,UY,free,41.0,P0001233,science,2025-02-14T21:25:36,11,6,8,web
U00642,2024-11-01T03:55:51,US,FreE,26.0,P0002662,education,2024-11-18T04:07:45,9,3,17,mobile
U00670,2025-06-08T10:24:10,US,PRo,25.0,P0002818,tech,2025-08-14T02:24:59,6,20,67,mobile
U01494,2024-01-17T17:03:12,ES,free,20.0,P0006376, life ,2024-02-26T08:06:16,5,20,40,web
U00664,2024-08-25T09:03:53,UY,enterprise,21.0,P0002775,health,2024-08-28T07:30:08,4,13,3,mobile
U01645,2025-01-16T10:50:53,AR,free,30.0,P0007101,sports,2025-07-20T04:24:34,6,19,185,mobile
U00087,2024-01-08T12:18:18,ES,Free,23.0,P0000356,life,2024-04-26T16:07:24,4,39,109,web
U00964,2024-01-19T19:08:15,ES, free ,27.0,P0004154, life ,2024-01-20T07:47:07,4,2,1,mobile
U01614,2024-12-19T21:30:15,US,free,16.0,P0006947,science,2024-12-15T20:30:15,8,3,0,desktop
U00717,2024-07-24T22:47:03,PE,pro,33.0,P0003062,tech,2024-08-20T14:46:16,4,11,27,web
U01850,2024-12-28T10:52:11,CL,free,30.0,P0007947,travel,2025-02-16T18:43:35,8,7,50,web
U00279,2024-02-27T10:02:36,US,pro,19.0,P0001238,travel,2024-03-02T22:42:06,25,11,4,web
U00403,2025-04-14T07:23:23,BR,enterprise,18.0,P0001736,Life,2025-04-22T14:56:43,2,5,8,mobile
U00670,2025-06-08T10:24:10,US,pro,25.0,P0002824,tech,2025-08-29T08:46:53,3,20,82,web
U01645,2025-01-16T10:50:53,AR,free,30.0,P0007104,health,2025-08-12T08:24:45,7,19,208,web
U01744,2025-01-11T19:53:33,US,pro,26.0,P0007449,tech,2025-02-11T06:28:44,7,4,31,mobile
U00591,2024-06-28T20:32:31,US,free,24.0,P0002476,tech,2024-08-02T09:23:43,7,18,34,mobile
U00618,2025-01-12T21:48:49,CL,free,32.0,P0002565,gaming,2025-02-20T00:05:49,3,7,39,web
U00342,2024-02-09T01:38:40,MX,free,,P0001497,tech,2024-02-20T18:03:33,12,5,11,desktop
U01824,2024-08-07T23:27:41,US,pro,28.0,P0007832,tech,2024-08-22T01:10:05,8,3,15,web
U01672,2025-02-23T14:27:18,UY,free,,P0007199,sports,2025-03-03T13:22:26,4,9,8,web
U00163,2024-05-20T22:37:09,US,FreE,21.0,P0000708,gaming,2024-05-29T04:09:05,11,3,9,mobile
U00712,2024-05-03T11:06:39,US,pro,17.0,P0003047,Science,2024-08-28T21:50:12,3,11,117,web
U01847,2025-01-09T07:22:05,UY,free,,P0007932,music,2024-12-23T13:22:05,18,1,0,desktop
U01211,2024-05-18T14:48:29,CL,free,28.0,P0005190,finance,2024-05-28T16:11:18,4,9,10,web
U01647,2024-01-22T21:19:06,PY,free,24.0,P0007111,health,2024-01-31T19:37:29,16,3,9,web
U01279,2025-09-23T17:05:38,UY,free,27.0,P0005473,tech,2025-10-02T07:17:47,12,4,9,mobile
U00019,2024-09-13T03:59:09,AR,FreE,58.0,P0000073,sports,2024-10-05T10:05:45,10,10,22,mobile
U01413,2025-01-22T02:09:31,AR,free,32.0,P0006019,travel,2025-01-26T06:10:17,2,9,4,web
U01029,2024-05-19T07:46:19,US,free,16.0,P0004449,finance,2024-06-09T14:17:01,2,7,21,mobile
U01373,2024-08-11T11:35:38,AR,free,25.0,P0005861,life,2024-08-21T10:33:53,1,7,10,mobile
U01138,2025-03-18T08:02:44,UY,free,30.0,P0004840,gaming,2025-03-26T12:53:46,3,5,8,web
U00957,2025-06-08T04:24:56,US,pro,35.0,P0004132,EDUCATION,2025-06-27T20:36:41,6,4,19,desktop
U01194,2024-02-14T13:45:37,PY,free,24.0,P0005102,tech,2024-03-14T09:38:10,6,4,29,web
U00267,2024-09-11T17:19:10,AR,free,25.0,P0001191,gamming,2025-01-09T14:11:25,4,25,120,web
U00630,2025-01-20T12:39:41,PY,pro,36.0,P0002602,finance,2025-01-10T18:39:41,3,6,0,web
U00258,2025-12-20T07:25:31,AR,free,44.0,P0001126,life,2025-12-30T10:30:39,4,2,10,mobile
U00279,2024-02-27T10:02:36,US,PRO,19.0,P0001242,health,2024-03-17T17:59:06,19,11,19,mobile
U01491,2025-06-19T09:10:06,BR,pro,34.0,P0006352,finance,2025-08-31T10:35:17,6,6,73,web
U00828,2025-01-03T07:44:37,PY,free,33.0,P0003603,Gaming,2025-01-06T22:32:13,10,1,3,web
U01792,2024-09-06T10:30:37,MX,Pro,28.0,P0007675,finance,2024-09-08T04:51:39,5,6,2,web
U01627,2025-01-10T13:16:48,MX, free ,22.0,P0006993,science,2025-01-12T19:57:49,11,4,2,mobile
U00780,2024-12-29T17:23:42,MX,free,33.0,P0003352,gaming,2025-01-21T05:14:46,8,27,23,web
U01193,2024-12-28T04:03:45,US,FreE,34.0,P0005095,tech,2025-02-09T10:17:52,6,11,43,web
U00930,2024-02-14T04:20:27,AR,free,17.0,P0004009,tech,2024-04-18T15:20:40,4,21,64,mobile
U00361,2024-03-19T23:11:59,BR,free,,P0001578,gaming,2024-03-31T08:51:23,3,3,12,web
U00909,2024-08-21T13:25:38,US,free,25.0,P0003907,FINANCE,2024-08-23T22:23:39,4,14,2,mobile
U00863,2024-10-12T05:15:38,AR,free,43.0,P0003730,science,2024-10-12T13:56:42,4,2,0,web
U01008,2024-12-28T04:22:48,CO,pro,,P0004359,Tech,2025-05-11T04:18:50,5,26,134,mobile
U01380,2025-11-07T02:03:10,CL,free,24.0,P0005923,science,2025-11-14T05:20:46,11,3,7,desktop
U00303,2024-10-24T16:42:28,US,free,30.0,P0001344,FINANCE,2024-11-01T00:06:48,3,7,8,web
U01920,2025-07-26T08:59:53,US,free,,P0008237,tech,2025-08-12T19:05:04,6,7,17,mobile
U01645,2025-01-16T10:50:53,AR,free,30.0,P0007087,travel,2025-01-17T03:02:25,4,19,1,web
U00103,2024-09-09T01:22:11,US,pro,27.0,P0000441,science,2024-09-20T05:23:49,5,4,11,mobile
U00253,2024-03-31T10:19:38,MX,free,26.0,P0001101, science ,2024-04-21T03:10:30,5,2,21,desktop
U00637,2024-11-30T10:39:14,US,free,,P0002638,SPORTS,2024-12-26T22:35:11,8,6,26,web
U01538,2024-05-30T21:28:09,US,free,26.0,P0006583,tech,2024-06-04T10:43:31,10,6,5,web
U00148,2024-05-11T01:50:20,US,free,16.0,P0000650,sports,2024-08-10T20:36:38,6,8,91,mobile
U00351,2025-02-17T14:45:50,US,FREE,33.0,P0001547,sporst,2025-03-03T20:28:28,4,6,14,mobile
U01645,2025-01-16T10:50:53,AR,free,30.0,P0007089,life,2025-01-20T21:24:11,5,19,4,mobile
U01647,2024-01-22T21:19:06,PY,free,24.0,P0007110,Sports,2024-01-24T14:45:18,6,3,2,web
U00676,2025-01-26T08:02:38,MX,Free,44.0,P0002853,science,2025-03-12T12:12:41,8,4,45,web
U00813,2024-08-15T23:29:10,BR,free,18.0,P0003504,gaming,2024-09-20T19:48:57,3,11,36,mobile
U01753,2024-12-02T23:37:22,CL,free,38.0,P0007499,FINANCE,2025-01-23T22:15:33,3,4,52,web
U00144,2024-11-11T05:53:22,BR,free,18.0,P0000631,finance,2024-11-19T03:56:23,4,4,8,mobile
U01118,2024-01-30T02:42:08,AR,pro,16.0,P0004769,EDUCATION,2024-03-20T11:53:31,7,11,50,web
U00282,2024-04-15T07:44:37,CO,free,16.0,P0001250,tech,2024-05-28T21:23:27,2,3,43,web
U01495,2024-04-22T20:35:50,US,free,,P0006390,sports,2024-08-19T01:57:28,10,11,119,web
U00114,2025-07-13T09:31:05,BR,FREE,29.0,P0000483,LIFE,2025-08-17T12:00:32,3,24,35,mobile
U00363,2024-11-26T13:04:46,US,enterprise,,P0001585,tech,2024-12-07T10:45:56,9,9,11,mobile
U01097,2024-09-01T06:32:17,BR,free,,P0004677,life,2024-09-01T18:06:20,12,13,0,mobile
U00335,2025-11-03T20:30:27,CO,free,29.0,P0001463, tech ,2025-12-16T06:33:24,6,8,43,mobile
U00712,2024-05-03T11:06:39,US,pro,17.0,P0003041,education,2024-06-09T13:11:25,6,11,37,web
U01176,2025-10-21T16:23:29,MX,free,24.0,P0005011,travel,2025-11-24T20:03:07,10,12,34,web
U01947,2024-10-06T05:10:10,BR,free,30.0,P0008348,education,2025-01-16T22:02:22,19,11,102,desktop
U00764,2025-03-10T19:47:20,AR,free,16.0,P0003274,finance,2025-05-09T00:25:59,9,16,60,web
U00854,2025-01-14T06:14:44,BR,free,42.0,P0003684,tech,2025-01-16T00:21:39,16,4,2,mobile
U00962,2024-12-07T16:09:40,AR,free,28.0,P0004146,travel,2024-12-27T10:46:57,5,9,20,mobile
U01989,2025-03-21T06:33:07,BR,FREE,,P0008538,travel,2025-06-05T14:49:24,3,13,76,web
U01538,2024-05-30T21:28:09,US,free,26.0,P0006582,travel,2024-06-03T15:35:40,1,6,4,web
U01159,2024-03-24T18:45:53,US,free,30.0,P0004955,finance,2024-05-19T02:25:54,3,7,56,web
U00755,2025-02-16T13:36:36,BR,free,17.0,P0003226,science,2025-02-22T02:56:39,29,4,6,web
U00247,2024-08-03T12:34:04,UY,free,,P0001073,finance,2024-10-11T11:24:22,5,5,69,mobile
U01133,2024-12-22T01:02:20,US,free,32.0,P0004816,tech,2024-12-23T01:08:20,8,1,1,web
U01566,2025-02-02T01:10:19,PY,free,30.0,P0006694,tech,2025-02-27T17:17:03,4,6,25,mobile
U00636,2025-07-31T01:04:47,BR,free,28.0,P0002632,sports,2025-08-04T18:48:00,14,2,4,mobile
U00381,2024-07-25T22:04:31,CO,free,44.0,P0001661,tech,2024-07-28T09:11:16,21,2,3,web
U01346,2025-04-17T04:00:25,ES,free,24.0,P0005753,finance,2025-05-22T19:08:47,17,7,35,mobile
U00576,2024-02-10T22:47:44,PY,free,16.0,P0002426,finance,2024-02-15T17:46:27,5,9,5,desktop
U01191,2024-09-27T16:24:19,US,free,20.0,P0005080,tech,2024-12-11T17:46:26,3,18,75,mobile
U01825,2024-09-09T09:25:48,US,free,25.0,P0007840,music,2024-11-15T19:38:46,4,6,67,desktop
U01378,2025-06-19T18:02:45,US,pro,26.0,P0005903,science,2025-09-10T14:42:59,3,22,83,mobile
U01643,2024-06-04T14:10:22,UY,free,22.0,P0007083, travel ,2024-08-01T10:02:41,6,6,58,web
U00727,2024-10-03T08:38:44,BR,free,41.0,P0003098,sports,2024-11-15T01:39:24,1,6,43,mobile
U00925,2025-07-15T04:39:02,BR,free,16.0,P0003977,music,2025-07-20T12:27:55,10,7,5,mobile
U00279,2024-02-27T10:02:36,US,pro,19.0,P0001244,sports,2024-03-25T00:34:27,13,11,27,web
U00295,2024-10-20T03:42:44,US,free,35.0,P0001301,tech,2024-11-06T12:16:51,12,5,17,mobile
U01472,2025-05-27T04:29:54,US,pro,,P0006285,life,2025-07-29T07:55:40,15,13,63,mobile
U01551,2024-01-13T15:01:18,PY,free,22.0,P0006639,science,2024-03-15T19:54:39,3,7,62,web
U01280,2025-10-12T03:43:49,PY,free,16.0,P0005482,education,2025-11-27T04:00:20,5,10,46,desktop
U01720,2024-03-13T07:40:58,AR,free,25.0,P0007373,sports,2024-03-14T02:17:33,4,1,1,web
U01282,2025-02-21T01:50:38,MX,free,16.0,P0005496,healt,2025-03-29T10:31:02,2,10,36,web
U01236,2025-08-26T21:58:21,UY,free,24.0,P0005292,finance,2025-09-18T03:43:42,5,6,23,web
U00317,2025-11-30T00:40:00,US,free,29.0,P0001409,MUSIC,2025-12-25T08:35:40,5,6,25,mobile
U00441,2024-12-25T20:48:25,AR,free,21.0,P0001846,gaming,2025-02-10T12:36:50,20,3,47,web
U00422,2024-01-09T00:27:38,CO,free,36.0,P0001799,sports,2024-01-10T15:27:20,8,2,1,mobile
U00920,2025-09-18T01:18:08,AR,free,,P0003958, sport ,2025-10-01T15:17:02,18,4,13,web
U00337,2025-05-11T13:12:03,MX,free,24.0,P0001476,education,2025-05-28T19:11:49,8,9,17,web
U01578,2025-09-04T01:17:00,US,free,,P0006756,science,2025-09-07T21:42:06,6,4,3,web
U00012,2024-01-30T17:09:57,US,free,28.0,P0000036,music,2024-02-02T00:09:03,2,2,3,web
U01645,2025-01-16T10:50:53,AR,free,30.0,P0007091,sports,2025-02-23T17:32:44,5,19,38,web
U00105,2024-05-24T02:36:35,CO,free,17.0,P0000445,gamming,2024-05-25T06:41:42,4,3,1,web
U00562,2024-01-13T04:14:45,BR,pro,19.0,P0002360,science,2024-02-13T09:11:53,11,5,31,web
U00845,2024-12-30T04:14:11,AR,free,31.0,P0003655,finance,2025-01-05T07:29:56,16,1,6,mobile
U01478,2024-01-21T00:33:17,BR,free,29.0,P0006303, tech ,2024-01-28T11:20:25,8,3,7,mobile
U01809,2025-08-23T03:18:04,US,pro,22.0,P0007786,finance,2025-09-11T09:26:37,0,5,19,web
U00744,2024-07-08T02:18:56,CL,free,36.0,P0003180,gaming,2024-09-23T10:20:58,3,4,77,desktop
U00292,2025-05-13T12:22:04,MX,FREE,34.0,P0001287,gaming,2025-05-22T11:10:03,8,3,9,web
U01977,2025-07-25T06:36:47,AR,Free,38.0,P0008458,life,2025-09-07T04:26:50,5,14,44,web
U01029,2024-05-19T07:46:19,US,free,16.0,P0004446,tehc,2024-05-26T07:19:06,4,7,7,web
U00795,2025-11-23T10:20:52,PY,free,28.0,P0003417,life,2025-12-22T06:09:58,5,7,26,web
U00516,2024-04-12T20:16:22,US,Free,32.0,P0002138,music,2024-04-19T21:12:36,0,28,7,web
U00637,2024-11-30T10:39:14,US,free,,P0002637,tech,2024-12-22T02:28:25,3,6,22,web
U00930,2024-02-14T04:20:27,AR,free,17.0,P0004017,tech,2024-06-10T10:24:14,2,21,117,mobile
U00947,2025-04-17T05:57:09,CL,pro,16.0,P0004098,gaming,2025-04-17T09:43:13,9,1,0,mobile
U00389,2024-03-18T11:05:58,PE,enterprise,16.0,P0001682,SCIENCE,2024-04-18T14:08:24,19,12,31,web
U01990,2024-10-21T04:19:55,BR,free,17.0,P0008551,tech,2024-12-16T01:18:14,5,13,56,mobile
U01771,2025-08-17T21:19:03,US,free,35.0,P0007601,science,2025-11-28T18:35:22,4,21,103,mobile
U01350,2025-06-29T09:00:36,BR,free,27.0,P0005768, gaming ,2025-06-30T07:13:16,20,4,1,web
U01233,2025-08-27T09:55:58,AR,free,23.0,P0005276,travel,2025-09-26T05:06:18,15,7,30,mobile
U00391,2024-05-22T15:23:20,BR,free,33.0,P0001693,tech,2024-06-04T01:49:51,4,3,13,web
U01602,2024-06-25T05:16:36,CO,free,23.0,P0006884,travel,2024-07-29T06:42:51,2,11,34,web
U01731,2025-06-06T09:45:03,US,pro,,P0007412,finance,2025-10-09T00:11:18,4,12,125,mobile
U00835,2024-02-19T00:43:21,MX,free,30.0,P0003636,science,2024-03-27T01:02:34,1,5,37,web
U00087,2024-01-08T12:18:18,ES,free,23.0,P0000373,tech,2024-09-03T00:25:25,8,39,239,web
U01658,2025-10-12T05:57:55,PY,free,35.0,P0007155,health,2025-11-24T16:34:22,5,12,43,web
U01411,2024-02-14T07:07:29,AR,free,39.0,P0006013,health,2024-04-14T01:17:23,6,9,60,mobile
U01274,2025-04-23T22:51:18,CL,free,35.0,P0005454,science,2025-05-24T08:52:22,9,9,31,web
U01380,2025-11-07T02:03:10,CL,FreE,24.0,P0005922,gaming,2025-11-14T01:12:29,4,3,7,mobile
U01149,2025-03-23T15:50:37,PY,free,30.0,P0004883,gaming,2025-05-14T16:52:51,2,15,52,web
U01059,2025-10-19T12:38:17,US,free,25.0,P0004566,life,2025-11-23T12:51:30,3,4,35,mobile
U00035,2024-03-27T08:40:23,MX,free,32.0,P0000141,science,2024-04-19T14:06:07,11,8,23,mobile
U01149,2025-03-23T15:50:37,PY,free,30.0,P0004885,life,2025-05-29T04:00:35,3,15,67,mobile
U01021,2025-05-14T20:40:27,PE,enterprise,22.0,P0004420,tech,2025-05-28T22:45:40,8,6,14,web
U01974,2024-12-28T00:25:06,US,free,35.0,P0008444,sports,2024-12-29T22:28:10,16,3,1,mobile
U01787,2024-03-06T23:00:44,ES,FREE,18.0,P0007647,health,2024-03-09T05:48:26,2,11,3,web
U00165,2024-02-05T07:53:48,US, free ,31.0,P0000715,education,2024-03-04T12:52:39,0,9,28,mobile
U01381,2025-12-05T12:02:37,CO,free,23.0,P0005924,music,2025-12-06T23:10:58,16,5,1,web
U01224,2024-10-16T21:08:19,PE,free,36.0,P0005244,tech,2024-10-21T19:00:24,6,2,5,web
U00746,2025-01-20T21:20:32,CL,pro,16.0,P0003189,sports,2025-03-31T09:02:47,10,4,70,mobile
U01913,2024-12-11T09:05:18,BR,free,28.0,P0008205,tech,2024-12-18T13:41:29,13,2,7,mobile
U01024,2025-09-11T00:59:28,AR,free,33.0,P0004432,gaming,2025-09-24T03:37:40,2,4,13,web
U01525,2024-12-03T12:29:38,CL,Free,28.0,P0006540,tech,2025-02-13T23:12:35,6,9,72,web
U00096,2024-10-11T00:05:59,PY,enterprise,16.0,P0000407,education,2024-12-06T08:22:59,8,14,56,web
U00007,2024-02-19T17:31:45,BR,FreE,32.0,P0000021,EDUCATION,2024-03-19T17:57:06,6,7,29,web
U00232,2025-08-22T06:59:38,PY,free,41.0,P0001005,finance,2025-08-25T01:01:32,3,1,0,mobile
U01169,2025-10-21T15:55:21,AR,pro,33.0,P0004987,sports,2025-10-23T01:18:35,3,1,2,web
U00573,2025-10-11T17:41:54,MX,free,33.0,P0002412,tech,2025-10-23T05:22:57,8,6,12,mobile
U00609,2024-01-29T19:12:50,US, free ,29.0,P0002546,life,2024-03-08T01:53:25,0,6,39,mobile
U01625,2025-03-07T13:28:05,MX,free,32.0,P0006988,education,2025-04-13T16:40:42,5,8,37,mobile
U00565,2025-08-18T19:56:30,BR,free,30.0,P0002391,health,2025-09-10T06:33:25,12,11,23,mobile
U01748,2024-05-28T13:17:51,CO,free,,P0007478,finance,2024-08-06T08:56:17,15,12,70,web
U00014,2025-06-06T13:49:13,BR,pro,,P0000043,life,2025-05-25T04:49:13,9,21,0,mobile
U00673,2024-08-05T15:22:19,ES,free,,P0002831,life,2024-08-12T03:31:43,6,8,7,web
U01373,2024-08-11T11:35:38,AR,free,25.0,P0005860,EDUCATION,2024-08-20T17:41:23,8,7,9,mobile
U00782,2024-07-31T03:09:11,MX,free,30.0,P0003372,gaming,2024-08-02T08:02:00,0,8,2,web
U00709,2024-01-28T03:12:20,PE,free,25.0,P0003023,sports,2024-05-22T08:55:36,2,18,115,mobile
U00780,2024-12-29T17:23:42,MX,free,33.0,P0003365,sports,2025-03-02T23:26:06,0,27,63,web
